"lon","lat","pca1","pca2","pca3","pca4","pca5","getValues(FRST)"
-87.8541666666667,20.4375,2.24668139453851,-1.32619134793882,-0.78607309293133,-0.899100140848238,-1.31710329510645,100
-87.8125,20.4375,2.21549554295649,-1.25360869355965,-0.753498884992321,-0.952478404706105,-1.29184280830059,100
-87.7708333333333,20.4375,2.14401734763085,-1.23774033905858,-0.650545988742605,-0.966161108167347,-1.24681534622761,100
-87.7291666666667,20.4375,2.08565646778002,-1.29864167752464,-0.61075355627389,-1.0600033828227,-1.20462469748614,100
-87.6875,20.4375,1.99165128499416,-1.22898143018506,-0.586240213588674,-1.08859714945849,-1.13875443776104,100
-87.6458333333333,20.4375,1.98235581456902,-1.2706223179269,-0.517561224412208,-1.13130671911028,-1.13308239672863,100
-87.6041666666667,20.4375,1.89164669854901,-1.22437007817292,-0.494689076026419,-1.16269273036442,-1.07067680226367,100
-87.5625,20.4375,1.78780922147558,-1.2108437081036,-0.354624229945177,-1.1268905496435,-1.08030419635441,100
-87.5208333333333,20.4375,1.77074253159775,-1.24435889546041,-0.362384380840908,-1.22805786299333,-0.948518838364722,100
-87.4791666666667,20.4375,1.69849850256976,-1.26242497867177,-0.295538056525361,-1.26951185531814,-0.918397278507573,100
-87.4375,20.4375,1.65891294770459,-1.30628214369451,-0.234598474267873,-1.26152801332504,-0.852085013180371,100
-87.3958333333333,20.4375,1.57828593089854,-1.28753923967,-0.163470798176955,-1.29447120346597,-0.820257955015429,100
-87.3541666666667,20.4375,1.52945805485826,-1.32306545007561,-0.137818701972753,-1.35546228116096,-0.746400706510511,100
-87.3125,20.4375,1.4509468425501,-1.36099226776856,-0.0155042509572536,-1.31814546547815,-0.68696038383021,100
-86.9791666666667,20.4375,1.01358869996638,-1.55123344868212,0.375552240974705,-1.49216576605259,-0.11064461968177,99.9464285714286
-86.9375,20.4375,1.04309597430148,-1.55265749028734,0.352568776444195,-1.55708910600122,-0.0130937012474115,99.9203125
-86.8958333333333,20.4375,1.01715491728058,-1.59537441338711,0.403570342310013,-1.60897491011327,0.0220503894942627,99.6082589285714
-86.8541666666667,20.4375,1.02880138803622,-1.60378300572847,0.458361520594263,-1.58980636021983,-0.00110296936146505,97.8035714285708
-75.8958333333333,20.4375,1.91910997944716,-0.396629273355177,-0.451182839340038,-1.14063223009455,-0.0412420221763333,99.5
-89.8958333333333,20.3958333333333,3.27940569271921,-2.68779739049121,-1.83897308895059,-0.10114402665933,-0.83280388842991,98.1250000000003
-89.8541666666667,20.3958333333333,3.28855324282901,-2.57728391622555,-1.81585222934512,-0.139876669189901,-0.87825887267892,99.7321428571427
-89.7708333333333,20.3958333333333,3.36233701308743,-2.23807612975854,-1.80286227635048,-0.16732104530261,-1.00933999264348,99.3320312500001
-89.7291666666667,20.3958333333333,3.43977726969698,-2.2070742005425,-1.8542561730192,-0.263833409113798,-0.989216372750437,99.390625
-89.6875,20.3958333333333,3.46044299967174,-2.11499604933017,-1.83294969128883,-0.223393305927776,-1.09093796893605,99.46875
-89.6458333333333,20.3958333333333,3.45700194444643,-2.03218016270214,-1.83697800182048,-0.258765405857807,-1.1114907634896,99.4296875
-89.6041666666667,20.3958333333333,3.38193786064392,-1.93106322189353,-1.84561482547405,-0.32838714830769,-1.16403304322398,99.6249999999992
-89.4375,20.3958333333333,3.17388208748834,-1.81228226924104,-1.8799951338915,-0.405586407917563,-1.36859035571126,100
-89.3958333333333,20.3958333333333,3.15232556369808,-1.79657180918201,-1.83477961538179,-0.373461745738268,-1.48885357225318,100
-89.3541666666667,20.3958333333333,3.18737920712634,-1.80083082811514,-1.810465866914,-0.38855352249482,-1.50393209257667,100
-89.3125,20.3958333333333,3.18268786280982,-1.77030448911161,-1.80126711607578,-0.335240958539165,-1.53663720857877,100
-89.2291666666667,20.3958333333333,3.12898367543566,-1.80890297205915,-1.78741074869607,-0.181092568587889,-1.59213881044496,100
-89.1875,20.3958333333333,3.10565089671706,-1.80897071496464,-1.77246447524323,-0.133556567655645,-1.600121637894,100
-89.1458333333333,20.3958333333333,3.10962613658024,-1.81140835782228,-1.77156963252577,-0.0917394342091205,-1.57252842510717,100
-89.1041666666667,20.3958333333333,3.0843453897217,-1.83038713392747,-1.77269507157935,-0.0752335050194829,-1.56525294307441,100
-89.0625,20.3958333333333,3.04357720074538,-1.82955514442077,-1.751328401579,0.00547252365031597,-1.64744632359399,100
-89.0208333333333,20.3958333333333,3.03206534203262,-1.82865973086062,-1.75909951676799,0.0101618687716659,-1.64199652909855,100
-88.9791666666667,20.3958333333333,3.01764870238115,-1.82543861239023,-1.75921402348908,0.0183668650120836,-1.6416207277019,100
-88.9375,20.3958333333333,3.00848082731024,-1.82311951662407,-1.75739407444763,0.022571872065476,-1.64489647822733,100
-88.8958333333333,20.3958333333333,2.97513405850515,-1.8209433826293,-1.72257413687119,0.0188045461333994,-1.67592985603274,99.8828124999999
-88.8541666666667,20.3958333333333,2.92713577603311,-1.76390142535832,-1.63534471106629,0.0527441744142306,-1.72332998420472,99.7265625
-88.7708333333333,20.3958333333333,2.95085438494582,-1.73480345355391,-1.64380572003288,-0.00428565301278242,-1.63418559791482,100
-88.7291666666667,20.3958333333333,2.84813968452576,-1.68626577107637,-1.50226518134085,0.0255429379044571,-1.65281952967868,100
-88.6875,20.3958333333333,2.84087927011864,-1.69756719551636,-1.50951656779026,0.0308023464164817,-1.64144797204651,100
-88.6458333333333,20.3958333333333,2.81901238156493,-1.67809048280743,-1.49861670141202,0.0067181477044868,-1.56026921942492,100
-88.6041666666667,20.3958333333333,2.78200385305633,-1.63955662338713,-1.4706662415074,-0.0135775846319449,-1.51782410056484,99.7708333333333
-88.5625,20.3958333333333,2.754960221374,-1.59824211321202,-1.4512969211574,-0.00583710932228312,-1.50483078317631,99.7656249999999
-88.5208333333333,20.3958333333333,2.60830318761676,-1.55222913786914,-1.57517252029886,-0.0740853800725533,-1.41502421838656,100
-88.4791666666667,20.3958333333333,2.68132398772175,-1.52913371055737,-1.37735069953665,0.00280933283921103,-1.50530789934313,100
-88.4375,20.3958333333333,2.5874330415861,-1.50759098210491,-1.51725108075825,-0.0706853228289109,-1.34457694441715,100
-88.3958333333333,20.3958333333333,2.64243623727357,-1.46360977236214,-1.30116831990834,-0.0528445696669206,-1.37403606804268,100
-88.3541666666667,20.3958333333333,2.51483227795831,-1.38450499428464,-1.38313164819638,-0.124833103071736,-1.28755424833324,100
-88.3125,20.3958333333333,2.48741927910002,-1.36834605769574,-1.33695469717832,-0.15785948804175,-1.26858756759919,100
-88.2708333333333,20.3958333333333,2.47727403038926,-1.33152897396489,-1.28080816413231,-0.188391801341,-1.24906707741616,100
-88.2291666666667,20.3958333333333,2.47760739318136,-1.28165480862317,-1.26320542535393,-0.248809719676401,-1.27169910505156,100
-88.1875,20.3958333333333,2.50099999096837,-1.18577930711362,-1.24833554035088,-0.352182000110994,-1.26508726780284,100
-88.1458333333333,20.3958333333333,2.45504589152592,-1.14194255767544,-1.13828802107171,-0.405947424198852,-1.27578978064431,100
-88.1041666666667,20.3958333333333,2.46874959465105,-1.16896335488959,-1.11898408954842,-0.47036204585425,-1.28335344046819,100
-88.0625,20.3958333333333,2.43025111745031,-1.15163856151741,-1.02111005959204,-0.541115750590835,-1.2962013620064,100
-88.0208333333333,20.3958333333333,2.41036475355936,-1.21893956570445,-0.983367070304708,-0.648046600670531,-1.31162224444752,100
-87.9791666666667,20.3958333333333,2.34268012935609,-1.18224013532231,-0.877883428148871,-0.726347883066003,-1.33332586882355,100
-87.9375,20.3958333333333,2.35768652562297,-1.20168869217071,-0.904816132881707,-0.756074828629072,-1.33446273133094,100
-87.8958333333333,20.3958333333333,2.2586950963564,-1.29106346155901,-0.78475038736043,-0.816408578306131,-1.3250202065708,100
-87.8541666666667,20.3958333333333,2.19515119112764,-1.26823691179165,-0.70557221417732,-0.900229649989864,-1.27298019886292,100
-87.8125,20.3958333333333,2.17708061622181,-1.25693918032283,-0.704788948338921,-0.964692059473278,-1.25638965856819,100
-87.7708333333333,20.3958333333333,2.12852128747133,-1.2840252351265,-0.640144961202286,-0.997252800412325,-1.22282361268877,100
-87.7291666666667,20.3958333333333,2.06290721783695,-1.32620344698446,-0.575117760630225,-1.05449985577615,-1.20354205969571,100
-87.6875,20.3958333333333,2.01463577104672,-1.261219198652,-0.512863433833623,-1.07259720967514,-1.15520716533534,100
-87.6458333333333,20.3958333333333,1.97061092677448,-1.2786008792584,-0.494426490316736,-1.13554100936585,-1.12729791817148,100
-87.6041666666667,20.3958333333333,1.91101491015684,-1.26611387595887,-0.417260778330071,-1.14475859562832,-1.08757005068494,100
-87.5625,20.3958333333333,1.8176359075316,-1.27162022515448,-0.378376691315565,-1.2066797363005,-0.998289016543968,100
-87.5208333333333,20.3958333333333,1.76816657989261,-1.27654950696377,-0.318790616719277,-1.22569046758674,-0.944681959638139,100
-87.4791666666667,20.3958333333333,1.70832267221423,-1.32415568771739,-0.261799260961873,-1.24711076692525,-0.900924916799995,100
-87.4375,20.3958333333333,1.63369185432163,-1.34848267289172,-0.177960499057522,-1.28681135914022,-0.829601698875762,100
-87.3958333333333,20.3958333333333,1.57780144060507,-1.30231467208046,-0.114413199102641,-1.2951589413937,-0.778173208001427,99.9360795454545
-87.3541666666667,20.3958333333333,1.49518933305713,-1.32553990572754,-0.0243333739817133,-1.27810128663617,-0.783560645737611,99.3501420454542
-87.3125,20.3958333333333,1.47919234966959,-1.39230049528112,-0.0308772299480323,-1.32087538441876,-0.701159714537027,99.8828124999997
-87.0208333333333,20.3958333333333,1.06853312939073,-1.55795441818225,0.333728054382489,-1.48701253723682,-0.150390751908951,99.8191964285714
-86.9791666666667,20.3958333333333,1.03087631275608,-1.53154301497511,0.364721682648064,-1.54373717949879,-0.126033432402612,99.9799107142857
-86.9375,20.3958333333333,1.04318250245307,-1.56136592491386,0.366836853452439,-1.56080935782118,-0.0321884212770229,99.6859375000001
-86.8958333333333,20.3958333333333,1.00125739612999,-1.59670237665094,0.438537795382682,-1.6231824015163,-0.0106782651054276,99.00625
-89.9375,20.3541666666667,3.31664512745576,-2.78041341380825,-1.90772387410901,-0.0368184066670076,-0.857318718455316,99.6250000000003
-89.8958333333333,20.3541666666667,3.30788971987157,-2.6898300759594,-1.89495050395149,-0.106674895177872,-0.909210092310903,98.1250000000003
-89.8541666666667,20.3541666666667,3.3157462542405,-2.59383727864688,-1.88951794661879,-0.151120117133803,-0.943296294147825,99.9665178571429
-89.8125,20.3541666666667,3.41645854486997,-2.32778318460411,-1.94523713250714,-0.151772415175875,-0.955448747851136,99.9933035714286
-89.7708333333333,20.3541666666667,3.43133429792331,-2.25881149927568,-1.93625998967173,-0.195759163308545,-0.985372457797939,99.7330729166669
-89.7291666666667,20.3541666666667,3.4503854316272,-2.17544122661824,-1.9046611863538,-0.227959237511519,-1.0191892434128,98.5388020833335
-89.6875,20.3541666666667,3.4359249873414,-2.10773997016177,-1.87027245984081,-0.223398981645286,-1.12492775286049,99.7953125
-89.6458333333333,20.3541666666667,3.42155657240914,-2.04291130116606,-1.88323527800238,-0.272659474404445,-1.17479234053981,99.984375
-89.6041666666667,20.3541666666667,3.39193387442004,-1.95576640514354,-1.90323556060553,-0.300970038847562,-1.18837623648013,100
-89.4375,20.3541666666667,3.16829025559877,-1.78756364555949,-1.9427833520324,-0.369429197587962,-1.38470197818362,100
-89.3958333333333,20.3541666666667,3.16208866122977,-1.76751480288635,-1.91199763562058,-0.393691166431707,-1.41695459200147,100
-89.3541666666667,20.3541666666667,3.15768073417919,-1.75309471856138,-1.82647776523552,-0.367030362510097,-1.53392005808658,100
-89.3125,20.3541666666667,3.16308204955064,-1.7638242170277,-1.80550857467922,-0.36237193855362,-1.54487487185265,100
-89.2708333333333,20.3541666666667,3.12488348550877,-1.77403021395912,-1.74435473209844,-0.24934676284097,-1.61656598536264,100
-89.2291666666667,20.3541666666667,3.1299355871909,-1.79218924639748,-1.77673024600337,-0.215400096433916,-1.61173688431248,100
-89.1875,20.3541666666667,3.10354042920077,-1.79667315909109,-1.74690626214076,-0.167868092404154,-1.58952434157546,100
-89.1458333333333,20.3541666666667,3.08736542061426,-1.79963027340348,-1.74630769679451,-0.113057177528261,-1.61297586952438,100
-89.1041666666667,20.3541666666667,3.08803760566403,-1.8151054867306,-1.75046259085429,-0.0711622190089957,-1.58413279888508,100
-89.0625,20.3541666666667,3.06566585324722,-1.81108969513301,-1.76426944477905,-0.0976698312801426,-1.589126638461,100
-89.0208333333333,20.3541666666667,3.03888170343992,-1.82716634677397,-1.75589007954541,-0.0830954050757279,-1.59284538465178,100
-88.9791666666667,20.3541666666667,3.01732237303568,-1.82009730891876,-1.72697864512479,0.0296002012999939,-1.65967785065894,100
-88.9375,20.3541666666667,2.96682649351211,-1.83954776569717,-1.70343557471316,0.0060705847319584,-1.66914988591777,100
-88.8958333333333,20.3541666666667,2.90294261618357,-1.78535945660106,-1.60831611767007,0.0775212783659419,-1.7310563629917,99.9765625
-88.8541666666667,20.3541666666667,2.90241302062491,-1.77734480982862,-1.60771342649918,0.00936198977372421,-1.63720357818124,99.9765625
-88.7708333333333,20.3541666666667,2.87629366967313,-1.72776084385685,-1.56658569583304,-0.0110736518314592,-1.59980504981511,100
-88.7291666666667,20.3541666666667,2.81044347695398,-1.66238661293455,-1.48955045353861,0.0226006778353216,-1.66284460758341,100
-88.6875,20.3541666666667,2.81836184633645,-1.67830140543362,-1.49530559562587,0.00967774433753759,-1.55863315809227,100
-88.6458333333333,20.3541666666667,2.80419702998893,-1.67526189405806,-1.49925729669417,0.0161487517576499,-1.55782203494313,100
-88.6041666666667,20.3541666666667,2.76420843017977,-1.62629152674092,-1.45624528138027,-0.0168868607354054,-1.50601552682641,99.9541666666667
-88.5625,20.3541666666667,2.62366453893021,-1.58914296663333,-1.58688365018365,-0.0534676354498369,-1.44450199960476,99.953125
-88.5208333333333,20.3541666666667,2.59378983619912,-1.54984877587629,-1.54544814550599,-0.0724130625958501,-1.41003915392486,100
-88.4791666666667,20.3541666666667,2.67238283983242,-1.56182723519631,-1.34101707744298,-0.00339987183914195,-1.40329029923175,100
-88.4375,20.3541666666667,2.54116635620599,-1.52790032795169,-1.472801900298,-0.0767491401069008,-1.35811730731099,100
-88.3958333333333,20.3541666666667,2.59862461022561,-1.45276961265725,-1.21932221396573,0.0402885582691078,-1.41698678965837,100
-88.3541666666667,20.3541666666667,2.49593008312722,-1.41627495419733,-1.36093691529803,-0.10259247229393,-1.29632328740775,100
-88.3125,20.3541666666667,2.45224209570074,-1.39186449344877,-1.27792644169912,-0.0812418235307094,-1.34872406265426,100
-88.2708333333333,20.3541666666667,2.44752090678081,-1.35663983778784,-1.23684010006092,-0.175369566443617,-1.25333364829041,100
-88.2291666666667,20.3541666666667,2.44635296110328,-1.32782650610951,-1.20208160137082,-0.224892389589368,-1.27694234280183,100
-88.1875,20.3541666666667,2.45539820340641,-1.32140743938898,-1.20307938307887,-0.324476826606332,-1.28509756454807,100
-88.1458333333333,20.3541666666667,2.39002918604115,-1.24164874038922,-1.06698211461345,-0.367682959683796,-1.33543157787059,100
-88.1041666666667,20.3541666666667,2.41029434717022,-1.2359525284059,-1.06869424732129,-0.503707835808385,-1.28302206263428,99.8906249999998
-88.0625,20.3541666666667,2.39634285709554,-1.23948139397818,-1.02086960791515,-0.567730216627283,-1.30644155804199,99.4531249999997
-88.0208333333333,20.3541666666667,2.38744598484791,-1.21699869087284,-0.992452967849504,-0.659729805650986,-1.30455633306687,100
